SYMBOL,2D 1,2D 2,2D 3,2D 4,2D 5,3D 1,3D 2,3D 3,3D 4,3D 5,InVivo 1,InVivo 2,InVivo 3,InVivo 4
TXNRD3,2.848312367,3.008260314,2.976738066,3.125616428,2.831197079,3.044676169,3.015531516,3.093985575,2.892478321,3.180370348,3.28716983,3.184299387,3.350713165,3.264898307
TYK2,5.942350924,5.811417628,5.874425131,5.834475066,5.91451537,5.898375201,6.02547256,5.868944721,5.907162194,6.014809986,6.241698743,6.329188514,6.327976215,6.265772251
TYMP,0.701250475,0.573088464,0.121129654,0.705371245,0.252723024,1.438068152,1.376248505,1.090460555,0.982781958,1.438143174,3.022210132,3.159553471,3.171167086,3.497437397
TYMS,7.40095686,7.484646134,7.517603626,7.482844306,7.453458379,5.534424227,5.903315443,6.018126255,6.119310955,5.682809467,6.067414613,5.825118989,5.864299249,6.101096546
TYRO3,3.904755513,3.98882143,3.997569998,3.831010829,3.925322279,3.789095324,3.91439366,3.881801453,3.741851374,4.00065223,4.169402664,4.092965384,3.95514943,4.110815581
TYSND1,5.523184212,5.583842068,5.622716065,5.542782274,5.611072865,5.503450714,5.508812544,5.463272762,5.395947208,5.555516575,5.413786912,5.555569804,5.366425161,5.410682189
TYW1,5.627381077,5.548783187,5.714261947,5.577929965,5.565743351,5.178558162,5.274071104,5.248766197,5.214410001,5.280413848,5.106889506,5.127958078,5.111912782,5.022822224
TYW1B,2.643074373,2.560353034,2.662427192,2.586323351,2.457644672,2.486462669,2.602228979,2.270873267,2.287401901,2.337381945,2.142686753,2.301142562,2.441522793,2.197072771
TYW3,4.932170027,5.008095147,4.968112522,5.019688846,4.941949326,4.690582928,4.694979656,4.68478097,4.752006075,4.61215125,4.551637928,4.286789558,4.617580101,4.398401332
TYW5,3.661570374,3.553874943,3.669517887,3.698602458,3.451720117,3.321582373,3.399387942,3.418455827,3.419804462,3.29316968,3.955345255,3.945668521,3.814412227,4.006342508
U2AF1,7.007835438,6.875308849,6.989331382,6.899541859,7.071293607,6.257475071,6.181251933,6.128060681,6.258654324,6.158910455,6.302531543,6.470152115,6.533049325,6.479429678
U2AF1L4,2.979862226,3.186668483,3.18928043,3.276310075,3.19151526,3.39474547,3.156352143,3.093985575,3.191078064,3.351372033,3.278516143,3.674778912,3.544238109,3.432713261
U2AF2,8.816884463,8.828773944,8.843362894,8.764393529,8.867284162,8.165079579,8.327968941,8.246512663,8.335330863,8.278209101,8.155520423,8.209455433,8.221903815,8.189668143
U2SURP,7.664033069,7.47242686,7.566923048,7.603936742,7.579152033,6.892467162,6.98906896,6.994543437,7.027169692,6.956923456,7.139545334,6.931046686,7.113059686,7.199362784
UACA,6.212435687,6.023809251,6.059689097,6.181157503,6.276819941,6.697120883,6.620514055,6.691870168,6.698706589,6.600212312,6.655005874,6.476099449,6.777644383,6.589765556
UAP1,5.20306984,5.165040093,5.209710551,5.262758052,5.171528285,5.451732384,5.246326563,5.411847763,5.186124313,5.271699212,5.543146417,5.503846556,5.684695656,5.509884071
UAP1L1,2.565923548,2.489327429,2.29102268,2.574644096,2.67680452,2.940318539,3.027475654,3.105801865,3.209188551,3.020193679,2.799031307,2.782765484,2.992596505,3.142245309
UBA1,8.830021405,8.827616609,8.839432914,8.834537676,8.922112145,8.672983296,8.78502438,8.658801563,8.678664665,8.804212129,8.700732161,8.74389262,8.643289949,8.709026177
UBA2,8.549592862,8.570803288,8.605538607,8.594635918,8.54351083,7.888712768,7.928005974,8.028206014,7.996760165,7.85363266,7.833718966,7.708932128,7.863523742,7.870065368
UBA3,5.538719001,5.596839858,5.569932537,5.611416975,5.434503239,5.302872142,5.105997907,5.283341639,5.32380995,5.173283647,5.245272619,5.162123148,5.344655207,5.260192059
UBA5,5.299149728,5.251746906,5.270907967,5.29016495,5.309298039,5.330439367,5.288296082,5.246455159,5.222243033,5.260351673,5.299743842,5.316674698,5.220882794,5.241741702
UBA52,8.010084651,8.097888521,8.139952293,8.126603456,8.15377634,7.8836156,7.810656478,7.762809764,7.798403087,7.769635709,7.827243605,7.973680018,7.961869897,7.816204748
UBA6,5.984556259,5.878523631,5.887172103,6.000034134,5.887167083,5.614274285,5.693192011,5.716092831,5.79472385,5.659241971,5.837091269,5.696203812,5.755457063,5.78881183
UBAC1,5.309536591,5.27974353,5.408835567,5.305725465,5.395089607,4.91056474,4.892941006,4.934894012,4.967355693,4.829933573,4.83593424,4.825400625,4.834424486,4.863626751
UBAC2,6.41400373,6.411701357,6.417647091,6.429672123,6.378806252,6.138294481,6.089066297,6.134213251,6.091266618,6.011993492,6.038875979,6.023862599,6.031083625,6.063680057
UBAC2-AS1,1.654204829,1.606671804,1.357044529,1.270787633,1.476672408,-0.128571918,-0.024852381,0.33217525,0.312193055,-0.468463986,-0.487809456,0.033172963,-0.247037312,-0.1702268
UBALD1,4.81676382,4.893098129,4.775330909,4.720386155,4.96260285,4.992816654,4.945297174,4.837862512,4.827808639,5.002180203,5.019810786,5.208337669,5.121019827,5.054963427
UBALD2,5.910292973,6.087447325,5.997563868,5.978493969,6.040028491,5.857364096,5.955303146,5.967216983,5.945478547,5.862410097,5.508412498,5.69790977,5.633744606,5.664233599
UBAP1,6.004405789,6.050887483,6.095280002,6.05576973,6.088163574,6.08442085,6.07858038,6.002935899,5.946018618,6.142372137,6.080541876,6.243010224,6.056602561,6.100651472
UBAP2,5.735793987,5.622997687,5.68009665,5.650653224,5.832527574,5.661628576,5.881545588,5.853258572,5.849442372,5.928424933,6.02988091,6.052146878,6.132441428,6.056354326
UBAP2L,7.661163297,7.568984252,7.619967541,7.603751631,7.748395156,7.373456838,7.62217849,7.548474314,7.528347626,7.655282696,7.383012821,7.477500309,7.427057242,7.397713241
UBASH3B,6.058266177,6.028037885,6.061039723,6.070043704,6.057912441,4.95789209,5.095634775,5.295430489,5.303723478,5.060044632,5.78075612,5.343079061,5.716434874,5.919216658
UBB,10.47791259,10.56505722,10.55399053,10.51353662,10.58294618,10.3139315,10.3126309,10.2777411,10.23179554,10.2761575,10.14379472,10.17262108,10.10940233,10.04007278
UBC,10.61915098,10.6353415,10.6842633,10.57771175,10.64706481,10.92515579,10.94179487,10.82238598,10.73967754,10.85353641,10.73685628,10.70038018,10.85445885,10.65409946
UBD,-0.014407254,-0.874987107,-0.375898156,-0.208530779,-0.21341126,3.457074901,3.476928743,3.3702848,3.227074508,3.40731711,5.062022921,5.095089037,4.757181867,5.349811441
UBE2A,7.02824747,7.107493464,7.13536549,7.107038054,7.004588252,6.854067672,6.800376316,6.928157738,6.857844613,6.774188225,6.53343673,6.497316944,6.539714297,6.557372703
UBE2B,5.169249856,5.167830061,5.270907967,5.203890638,5.030112522,5.510522048,5.194296377,5.440124743,5.368007379,5.150926154,5.467120916,5.561204015,5.347901187,5.279982736
UBE2C,6.442598359,6.478676405,6.50492377,6.515421944,6.520970844,4.258232053,4.788021761,5.056575687,5.189777149,4.805418308,4.909239428,4.890998618,4.90112711,5.158660669
UBE2D1,5.282549376,5.344058773,5.334835148,5.419053062,5.242057073,5.115381582,4.920958256,5.039221691,5.147200548,4.865318596,4.74620534,4.696511769,4.628298298,4.764838202
UBE2D2,6.85972238,6.910024258,6.974335137,6.962652882,6.959504858,6.67971297,6.598330344,6.689254684,6.697103348,6.645258022,6.707965709,6.750902811,6.741387151,6.78799069
UBE2D3,7.689938652,7.64641452,7.71540417,7.733862085,7.655449201,7.506439382,7.399590857,7.550637334,7.51857741,7.384017582,7.443998081,7.491584267,7.355889119,7.396081945
UBE2D4,4.010404287,3.977734735,4.065538546,3.883191547,3.948516168,3.853541913,4.05523372,3.820976802,4.03776382,4.045414494,3.94990553,3.993681749,3.828423071,3.732995813
UBE2E1,6.954602116,7.016784664,7.039275506,7.057616506,6.953722026,6.759045949,6.62018545,6.692523299,6.632809803,6.534609229,6.548361622,6.460607197,6.540069088,6.554775575
UBE2E2,4.317072596,4.252012532,4.356999934,4.307247155,4.357195927,3.528480895,3.539434331,3.576830045,3.456656207,3.51945185,3.767126161,3.585443937,3.778778001,3.588115226
UBE2E3,5.577914025,5.560677621,5.529525534,5.578638424,5.509720561,5.025270912,4.935822089,5.034077593,5.096534517,4.891299204,5.474716914,5.58075226,5.574707519,5.554766259
UBE2F,4.574157418,4.649390563,4.609918132,4.638460825,4.548249455,4.485767096,4.402658532,4.564347811,4.491896321,4.435077134,4.469204286,4.558728483,4.333092414,4.464108363
UBE2G1,7.766076403,7.753718994,7.798993605,7.801682172,7.732893519,7.142236606,7.115917042,7.247488963,7.245589513,7.145805252,6.805653152,6.853575153,6.716490075,6.84808944
UBE2G2,5.882733058,5.682249076,5.786258067,5.742970685,5.912944039,6.080862296,5.900070833,5.93390931,6.083924166,6.054769398,6.335419128,6.397443986,6.304361109,6.304163117
UBE2H,7.296044738,7.312856387,7.2272589,7.3086774,7.229861645,7.809580662,7.811808002,7.848673139,7.797355954,7.781209803,8.017698297,7.906845451,7.889651014,7.894021335
UBE2I,7.652519568,7.684903789,7.744976444,7.718129478,7.751805253,7.222301876,7.157045404,7.163061744,7.299835723,7.150935155,7.117576141,7.090848504,7.129656676,7.204342628
UBE2J1,5.864062878,5.835743943,5.887679646,5.838256422,5.751764439,6.30312762,6.191263327,6.270370714,6.146820522,6.093118869,6.170402865,6.044792521,6.103447042,5.975645412
UBE2J2,5.318135549,5.329181689,5.442388056,5.303447653,5.325924998,4.973329035,4.866586925,4.952450826,4.941588935,4.978137685,4.94385702,5.009757608,4.923055918,5.101973532
UBE2K,6.939633852,6.889043518,6.864144717,6.943617859,6.852022397,6.433789307,6.368403322,6.541201442,6.536763566,6.395442703,6.561351174,6.432704741,6.407906114,6.552173763
UBE2L3,7.241260078,7.262356367,7.28330245,7.223054216,7.263388662,6.840335921,6.974232243,6.932587617,6.913303888,6.898647824,6.861767063,6.895435113,6.80210843,6.800650889
UBE2L6,3.580976866,3.877336169,3.851199646,3.784731395,3.755113331,4.228521095,4.145683411,4.158219224,4.091475087,4.248583949,2.625645621,3.002987571,2.388477732,2.628123829
UBE2M,7.318932251,7.419418153,7.461431545,7.404351556,7.384265152,7.07128042,7.076698521,7.047835512,7.063709547,7.071191304,6.853050789,6.965446306,6.900164919,6.933539274
UBE2N,7.299305676,7.315060321,7.332038426,7.300934025,7.253024032,6.700989567,6.687286758,6.795520344,6.780922874,6.710989263,6.622892358,6.484030829,6.574075619,6.61148443
UBE2O,6.22117302,6.089655868,6.030570368,6.145994692,6.226156157,6.189861527,6.226662092,6.17684662,6.197141851,6.305374701,6.013025517,6.15570661,6.215195728,6.116147945
UBE2Q1,6.391772292,6.332479005,6.357361647,6.391578084,6.320736935,6.492109464,6.474735286,6.529551425,6.426142623,6.486317412,6.290934232,6.272502854,6.339844171,6.19790112
UBE2Q2,6.504559804,6.457455359,6.504592915,6.542329419,6.36508129,6.922599979,6.792231823,6.977226466,6.858705357,6.774852961,6.552405392,6.468124224,6.394234229,6.503174039
UBE2Q2P1,-0.503145714,-1.811885002,-1.00029726,-0.728959153,-0.451711869,0.712936393,0.857627579,0.508692087,0.708278299,0.436462939,1.906447702,1.593100745,2.040825202,2.345159172
UBE2Q2P2,-1.430330204,-0.257981285,-0.012196552,-0.040976331,-0.427940975,0.335800176,-0.429156009,-0.007408426,0.459149467,-0.103043147,-0.036183109,-0.458827148,0.770018389,-0.084486343
UBE2R2,7.248251138,7.247102462,7.25859718,7.261581183,7.247579918,7.194031478,7.082196455,7.088847634,7.07461693,7.116211295,6.90633201,7.06662495,6.909259766,6.936535023
UBE2S,7.87353291,8.010639402,8.032750336,7.923709698,7.967928475,6.453186673,6.68446063,6.825008441,6.996735272,6.65467878,6.933114214,6.895806764,6.866048086,7.102437319
UBE2T,5.500697401,5.714091508,5.645102599,5.669524611,5.626974247,3.834884037,4.247912177,4.385256017,4.621503642,4.130976329,4.623443431,4.45359749,4.634956959,4.589421089
UBE2V1,7.619177168,7.569712249,7.631074023,7.574487868,7.630267654,7.329649669,7.376429612,7.354662519,7.307211148,7.316225373,7.146695619,7.195871348,7.149049836,7.151509769
UBE2V2,6.646175183,6.641581039,6.620884298,6.694885955,6.584781124,6.158692959,6.038810986,6.188005908,6.153382906,6.020986986,5.824513396,5.892220382,5.765808505,5.901950656
UBE2W,5.352865028,5.230553835,5.291766524,5.391008524,5.223795209,5.500494064,5.30964707,5.56236016,5.502590815,5.409061017,4.957474774,4.943713112,4.829788662,4.852038534
UBE2Z,8.344016073,8.319348012,8.348446677,8.330188178,8.317279146,8.321359184,8.333892594,8.359294945,8.321453519,8.33261063,8.15994432,8.144321495,8.111291052,8.161352106
UBE3A,6.347515141,6.284120265,6.235457483,6.342944617,6.300148152,6.335343604,6.181942306,6.30665833,6.313044476,6.284520484,5.967315009,5.820428211,5.971302524,5.963947708
UBE3B,6.319951694,6.311186094,6.233861583,6.292844004,6.360765324,6.478350171,6.625761581,6.536479963,6.595774722,6.622172386,6.18552541,6.290139509,6.197311723,6.230406086
UBE3C,7.486981389,7.532649149,7.510865508,7.495471173,7.450482785,7.117941626,7.185308661,7.260321296,7.239874825,7.194563629,7.169692289,6.971805909,7.130599333,7.098430431
UBE3D,2.374730586,2.3089955,2.51253402,2.625130026,2.50388711,2.228151835,2.096616625,1.884890221,1.909454102,2.054125667,2.134557794,1.999455255,2.277105492,2.124740655
UBE4A,6.098754732,6.078579188,5.907335853,6.055228315,6.011312079,5.997334288,6.025968781,6.065788543,6.143528102,6.116907459,6.142060907,6.014994359,6.168687001,6.129735752
UBE4B,5.979686417,5.952792339,5.916318404,5.920520226,5.989113731,5.971516373,6.053974926,6.057699918,6.089312281,6.135142264,5.717336937,5.628941706,5.627080334,5.635025432
UBFD1,7.38692485,7.422633757,7.386202999,7.403181991,7.317690616,7.266308496,7.287967594,7.330398198,7.318933958,7.377248613,6.947174578,6.887608257,6.885444261,6.848884683
UBIAD1,4.549538949,4.589265496,4.644504713,4.687923459,4.638687846,4.386765025,4.410280866,4.469980238,4.377494887,4.348418861,4.518948299,4.393808257,4.401856649,4.427084904
UBL3,4.963202629,4.914851024,4.91233523,5.018022817,4.731646153,5.690454639,5.491670246,5.642287773,5.529506068,5.641127936,5.050632464,4.929262355,4.853962221,4.854152417
UBL4A,5.918798583,5.93815961,6.019497518,5.870311789,5.905851793,5.952602542,5.947466262,5.970990451,5.955169017,5.877962195,6.149791996,6.116063774,6.218746079,6.169323407
UBL5,6.10373683,6.106113044,6.224650741,6.197686948,6.200624131,6.051669472,5.917826557,5.975290936,5.83610176,5.880435046,5.692308162,5.815722132,5.776086203,5.583080902
UBL7,4.918663241,4.979796917,4.913332596,4.875640361,4.902903328,4.460429488,4.54240267,4.531140559,4.453911073,4.595691429,4.445472565,4.635508947,4.524544581,4.456601221
UBLCP1,5.950117029,5.925439173,5.962821438,6.034502499,5.885966185,5.914902903,5.784587421,5.953659163,5.870078784,5.761383966,5.810324773,5.772662001,5.643683646,5.755837335
UBN1,6.501920447,6.590770411,6.498956738,6.453493717,6.510618775,6.44767113,6.56081053,6.452600124,6.514725174,6.478177275,6.445815616,6.340700048,6.518265568,6.397708048
UBN2,4.088880272,3.996688657,3.713697027,3.934728499,3.833619521,4.540912511,4.426909577,4.550003697,4.657562579,4.860316419,5.285777975,5.387097818,5.448850681,5.333236968
UBOX5,3.969505209,4.0505898,4.08159831,4.024866035,4.002705845,4.195262717,4.13872591,4.03179109,4.10894348,3.977739278,4.183377186,4.1563784,4.05385845,3.8875304
UBP1,7.068556337,7.000052849,7.008571362,7.072541287,7.024188291,6.63727183,6.772258783,6.824114631,6.822398697,6.8199955,6.562242709,6.570843281,6.53152993,6.651536437
UBQLN1,8.431517547,8.403127853,8.450567166,8.450509959,8.401350935,7.963729229,8.045607009,8.081538099,8.080432346,8.004791426,7.660546734,7.590868119,7.670429537,7.636728084
UBQLN2,6.561436545,6.513365556,6.613232356,6.581208442,6.655081832,6.669745667,6.690733414,6.681050601,6.62439915,6.644894454,6.17565555,6.166219849,6.064023023,6.071877285
UBQLN4,6.694859834,6.75376589,6.746236986,6.743416964,6.769988778,6.369775166,6.468907476,6.414311277,6.429622437,6.467937088,6.418998316,6.499763965,6.464327779,6.573820387
UBR1,5.120922284,5.010428468,4.991911988,5.182235124,5.122064412,5.252446002,5.35853323,5.419758235,5.41869435,5.446257815,5.128539343,4.896951807,5.08256681,5.111724676
UBR2,5.060707623,4.941181249,4.896282873,5.138946163,5.068023088,5.347651969,5.472138512,5.493570132,5.585346285,5.632351746,5.323074688,5.285246125,5.453378387,5.278409434
UBR3,5.39655491,5.343441948,5.28638764,5.478008279,5.349931018,5.500494064,5.540415471,5.603224791,5.736599759,5.715724277,5.379802653,5.205941883,5.530396174,5.455229254
UBR4,7.377493776,7.354012906,7.100761664,7.313552583,7.426179113,8.132601337,8.196938663,8.116393203,8.289785842,8.439923614,8.297201133,8.323386709,8.609627283,8.418756488
UBR5,6.648904485,6.460871772,6.419754239,6.650412241,6.653671238,6.452574875,6.572407099,6.60746191,6.74040032,6.761164274,6.73704011,6.558220219,6.925373864,6.857340107
UBR7,6.316951669,6.261769548,6.310434595,6.335160486,6.252797786,5.544794059,5.697559351,5.756006876,5.812602752,5.57854302,5.594599712,5.366865737,5.575400016,5.565126904
UBTD1,3.342181182,3.506171323,3.650503646,3.311192976,3.473203805,3.454632747,3.362144036,3.363738737,3.600812482,3.506703027,2.840777144,2.808259867,2.971707143,3.096550026
UBTD2,5.453083453,5.481595707,5.583153899,5.609574379,5.594994263,5.503450714,5.386625453,5.545106133,5.431864015,5.391831054,5.226273781,5.318893614,5.149201587,5.339286104
UBTF,7.815955876,7.775146571,7.793180914,7.743976043,7.815321398,7.215286042,7.31034221,7.295355292,7.314339922,7.276644081,7.292431319,7.340874518,7.286958351,7.357298825
UBXN1,6.321663198,6.315910149,6.376292037,6.241416785,6.324583301,6.279519808,6.107000736,6.136135061,6.15057411,6.050932667,6.035027815,6.1588067,6.016368975,6.022920257
UBXN10,-4.582389875,-3.70903038,-3.998470309,-4.20500476,-3.745237445,-4.582389875,-4.582389875,-4.582389875,-3.508170132,-3.900492396,1.138675679,1.388591114,1.635978448,0.759851903
UBXN11,3.072223387,2.692858436,2.84494978,2.950355266,3.175877347,3.151069999,2.99540221,2.939688229,2.927904415,3.213032198,3.667906383,3.781604799,3.816756837,3.79592988
UBXN2A,4.869198271,4.915681159,4.899306326,4.995058798,4.764254945,4.617141912,4.552081857,4.713381447,4.645642794,4.575993662,4.281918937,4.131346665,4.100790682,4.232810216
UBXN2B,6.149264454,6.039127051,6.042926578,6.105776476,6.010577611,5.66744005,5.653921595,5.862574642,5.763811787,5.715031724,5.428529178,5.58444589,5.410556774,5.467017906
UBXN4,7.141106801,7.077577348,7.093960113,7.093786391,7.031266529,7.514082625,7.409132699,7.481461331,7.470211144,7.444386138,7.502086875,7.5079652,7.405216329,7.463229351
UBXN6,5.917667394,5.93815961,5.971944839,5.831632531,5.89474964,6.257271901,6.14404407,6.087304652,6.123136709,6.170429556,5.924968747,6.105819868,6.127255813,5.867832673
UBXN7,4.505042615,4.526525304,4.255263817,4.46149078,4.475821311,4.155216068,4.398065727,4.436061323,4.530809218,4.399312546,3.51052948,3.099074368,3.821434657,3.702816272
UBXN8,3.848880701,3.879039662,3.928215229,3.654959788,3.786343863,4.04264954,4.103049815,4.029725029,4.143258261,4.009716479,4.085071098,4.166270738,3.959400004,3.813418067
UCHL1,9.060809499,9.061201633,9.113943302,9.123561301,9.115754368,9.221640351,9.187218366,9.164277669,9.165858874,9.203481052,9.035107295,9.11234868,9.007559386,8.916387066
UCHL3,4.142154291,4.108370263,4.1859757,4.132464893,4.04205281,3.526156768,3.659425417,3.669977784,3.50143535,3.329820372,3.854146811,3.835294332,3.911940365,3.793728876
UCHL5,6.213818789,6.154035589,6.166443289,6.241416785,6.154493665,5.41891074,5.34268679,5.520304204,5.460874491,5.328041627,5.433409979,5.222629432,5.351139881,5.493703927
UCK1,4.873871878,4.908192692,4.910338426,4.886028982,4.887784293,4.868069558,4.852108206,4.787395977,4.763081926,4.819662085,4.74620534,4.904358913,4.835581118,4.776030866
UCK2,6.960656052,6.919987655,7.016714967,6.858514814,6.940864796,6.104811268,6.227525242,6.164188371,6.278297531,6.228845141,6.035669889,5.787959764,5.979173724,5.954619285
UCKL1,4.296332951,4.285794635,4.427109665,4.332489525,4.410507325,4.788855674,4.763235876,4.636721543,4.609280896,4.783124809,4.976326233,4.95944353,4.916512203,5.042040691
UCN2,0.08567962,-0.375246686,-0.093528543,0.107791445,0.211594178,-0.28302733,-0.024852381,0.06797762,0.048134091,0.540196144,3.317055389,3.035732742,3.39845472,3.628194661
UCP2,5.685506229,5.808738863,5.780257068,5.729460133,5.728280557,6.726265952,6.671832642,6.50373421,6.491605208,6.691758428,6.320742712,6.343427404,6.144158054,5.921234434
UCP3,-0.503145714,-0.280927665,-0.299957991,-0.147429026,-0.057412723,0.255019702,0.583354766,0.06797762,0.687758603,0.489261674,1.813660273,1.785084058,1.688133191,1.961778073
UEVLD,5.866409907,5.798873948,5.845456501,5.95546721,5.745598206,5.88392667,5.858885245,5.997660539,5.954632362,5.839716378,5.744297611,5.720744914,5.561486529,5.709887225
UFC1,6.147818027,6.123822123,6.222640579,6.171947474,6.156487007,6.331022908,6.271711956,6.281266322,6.216072709,6.204874314,6.405648769,6.569446161,6.485113983,6.340051277
UFL1,5.403844289,5.36122367,5.336323226,5.434539756,5.305710051,5.849020099,5.72532377,5.759751247,5.772972527,5.71364562,5.703665277,5.568682231,5.64434382,5.527210177
UFM1,5.738999606,5.684199056,5.752660729,5.787004686,5.617357984,6.555304389,6.296601912,6.290786858,6.223219623,6.244287285,6.163956836,6.135077226,6.158093546,6.098869801
UFSP1,1.270556944,1.027471988,1.169424604,1.255786352,1.236503927,1.555493682,0.784436846,1.103249051,1.274036257,1.31514312,1.266706771,1.265149639,1.657067133,1.769100876
UFSP2,4.416521254,4.158324925,4.272466808,4.330701073,4.202435333,4.440821478,4.311164632,4.457738156,4.340180708,4.254315343,4.171741171,4.163804005,4.049877634,3.924212549
UGCG,4.63185824,4.610954292,4.590657625,4.655428073,4.479010663,5.436962191,5.172050836,5.269400623,5.144379678,5.232554235,4.81813084,4.817575699,4.754738327,4.693435651
UGDH,9.484296185,9.505432038,9.484138784,9.517648805,9.463300664,9.097456389,9.15463159,9.277816807,9.287933312,9.134457122,8.248321215,8.402149828,8.173786379,8.182220454
UGDH-AS1,0.322911086,0.787366385,0.718339157,0.538017639,0.722832927,0.807835607,0.667179605,0.00206449,0.464708155,0.770947165,0.641187157,0.737584712,0.403982553,0.368500037
UGGT1,6.960930628,6.941953144,6.75460854,6.991096515,6.803236801,7.110010189,7.089573718,7.038104463,7.221032631,7.210620763,7.484793294,7.428508177,7.489378068,7.434379634
UGGT2,4.739486638,4.775469972,4.704502912,4.816167616,4.708282784,5.374384434,5.172947275,5.162201398,5.068039482,5.159096296,4.816637258,4.626579812,4.927401964,4.892710741
UGP2,7.342305671,7.281159445,7.294828697,7.291195991,7.264005097,7.239959567,7.126598797,7.162354688,7.134124837,7.074164733,7.067907482,7.154352614,7.009768765,7.09329427
UGT2A3,-1.514796658,-1.299179272,-1.415247709,-2.050380953,-1.145227978,0.925375235,0.539542222,0.665947048,0.624388022,0.792115414,1.537218526,1.438423862,1.28947628,1.219424573
UGT2B10,-2.111504961,-1.726514064,-1.497689387,-1.308788356,-2.280040914,1.020910168,1.103122816,0.988797447,0.806714691,1.111288299,0.586147279,1.208831839,0.403982553,0.24505705
UGT2B11,0.267159266,-0.250810234,-0.227816045,0.021732115,-0.241133407,0.911195915,0.944184757,0.600639096,0.015572845,0.727655457,-2.413575045,-1.963259874,-1.885952687,-1.980047551
UGT2B15,1.468931344,1.589794508,1.718299482,1.672058627,1.518107705,4.662077018,4.640246337,4.757732531,4.415413484,4.619526947,2.236106072,2.294933963,1.983125801,1.812970372
UGT2B7,-1.331474537,-0.476166021,-1.337263523,-0.508036749,-0.552305555,0.557745922,0.517126687,0.532234029,0.257548297,0.463103829,1.284103524,0.568856343,1.102269671,1.152292467
UGT3A1,-4.582389875,-4.582389875,-3.262339605,-4.582389875,-4.582389875,-4.582389875,-4.582389875,-4.582389875,-4.582389875,-4.582389875,0.79472856,0.538711723,1.177173994,0.880908918
UHMK1,7.473380464,7.471862558,7.352956795,7.522553985,7.379013577,7.335468506,7.427090153,7.550637334,7.600960809,7.45541636,7.198362204,6.906911987,7.156283936,7.188513788
UHRF1,6.633140018,6.634286942,6.665074851,6.530302599,6.694943309,4.407116411,4.971294955,4.980532669,5.234673943,4.924029763,5.81930223,5.706409431,5.774880855,6.071423103
UHRF2,5.857588792,5.809632337,5.786802377,5.877985971,5.840815273,5.637069174,5.676221615,5.803941695,5.73284894,5.678553005,5.748220261,5.815722132,5.659445046,5.704625048
UIMC1,5.747301033,5.761036924,5.764315551,5.718217884,5.825027719,5.223331896,5.347459025,5.25355425,5.147200548,5.318954641,5.167728321,5.343079061,5.416752516,5.377264316
ULBP1,1.9871303,2.022893078,1.699921461,1.934768456,1.789136354,0.628787675,1.009875637,0.988797447,0.93413313,0.951130632,0.202830713,0.307973376,0.3788146,0.081469636
ULBP2,0.989721624,1.200610119,0.879871517,0.895454162,0.779116835,1.999241061,1.658063755,1.668251704,1.548703234,2.113014117,1.883804293,1.703739937,1.802045947,1.353140936
ULBP3,1.006843643,1.38291348,1.07760084,1.222223972,1.645137941,0.975978324,0.875359457,1.26402266,0.951450735,0.925879485,0.265130473,0.298289826,0.597487657,0.825619569
ULK1,6.864720248,6.816892692,6.764867,6.672114416,6.824705426,6.892467162,6.912237534,6.829172252,6.864144841,6.992221181,7.102333354,7.173177912,7.164591458,7.278229577
ULK2,5.86523687,5.94020083,5.859496152,5.863524576,5.898724509,6.004865235,5.972910704,6.00030063,5.984381798,6.048735659,6.017582915,6.041437198,6.057098448,6.143196777
ULK3,5.498429322,5.440078959,5.429200017,5.484859375,5.545654499,5.714129134,5.799756244,5.737770804,5.71648175,5.875485098,6.259947439,6.291269988,6.303943339,6.258209419
ULK4,1.808639375,1.949172776,1.873946295,1.976542257,1.987301623,1.600371945,1.529916117,1.857195521,1.789397947,1.569241797,1.739930773,1.810537859,1.966750368,1.897637516
ULK4P3,0.801598452,0.527243531,0.507750727,0.5248132,0.716649601,-0.084432809,0.364527798,0.325453557,-0.052531202,-0.374426444,0.818563369,0.539016308,0.948598372,1.239099236
UMPS,6.20874092,6.133844846,6.18597032,6.169197981,6.213446625,5.48800954,5.555617421,5.614297037,5.633751767,5.597454903,5.500062095,5.347433184,5.49935102,5.373584854
UNC119,4.945551533,4.885491207,4.962341751,4.873185069,4.906066192,5.007886313,4.96509808,4.869397236,4.806554105,4.874030888,4.797078664,4.808129419,4.867595974,4.920211436
UNC119B,6.903520584,6.887351803,6.895522729,6.993924403,6.923996744,7.088512753,7.059835586,7.045281066,7.010742612,7.069024955,6.319161346,5.962738816,6.116352556,6.009705955
UNC13A,4.918663241,5.051795518,4.719405683,4.959044494,4.848045775,6.599083201,6.566279352,6.395180194,6.40822463,6.667264198,5.973360027,5.798333968,5.942605232,5.87513755
UNC13B,6.912917871,6.864532324,6.804649182,6.845735581,6.861421704,8.544885136,8.576936104,8.428362618,8.361882135,8.566059873,7.631746239,7.671871233,7.548941623,7.226745586
UNC13D,3.546264471,3.497325888,3.623943013,3.439541056,3.597749363,2.479464337,2.8594638,2.77184317,2.905865255,2.631313096,5.397893992,5.303289057,5.415206073,5.375057765
UNC45A,6.912066097,6.980151672,6.982198548,6.936726815,6.996450517,6.75433753,6.838729378,6.755762135,6.776374947,6.835690509,6.749618074,6.826538512,6.726500523,6.718623406
